"timestamp","beacon_id","device_id","is_present","lastseen","rssi","status"
"1682570125","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","5046452","false","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","'-99","ongoing"
"1682570926","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","5046452","false","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","'-87","ongoing"
"1682570365","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","5046452","false","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","'-77","ongoing"
"1682570440","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","5046452","true","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","'-30","completed"
"1682572554","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","5046452","false","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","'-78","ongoing"
"1682570335","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","5046452","true","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","'-68","completed"
"1682570826","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","5046452","false","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","'-88","ongoing"
"1682570741","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","5046452","true","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","'-64","completed"
"1682570044","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","5046452","false","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","'-87","ongoing"
"1682570711","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","5046452","false","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","'-82","ongoing"
"1682570034","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","5046452","false","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","'-77","ongoing"
"1682571432","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","5046452","false","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","'-79","ongoing"
"1682572364","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","5046452","true","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","'-54","completed"
"1682572659","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","5046452","true","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","'-12","completed"
"1682571457","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","5046452","true","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","'-53","completed"
"1682570375","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","5046452","true","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","'-35","completed"
"1682570736","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","5046452","false","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","'-83","ongoing"
"1682570881","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","5046452","false","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","'-82","ongoing"
"1682572870","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","5046452","false","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","'-78","ongoing"
"1682571252","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","5046452","false","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","'-80","ongoing"
"1682571137","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","5046452","false","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","'-95","ongoing"
